Real_Time,Time_ms,Location_Note,CO2,VOC,IAQ,Gas_Res,Temp_Raw,Temp_Comp,Hum_Raw,Hum_Comp,Accuracy
2025-11-27 15:38:35,201598.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.66,41.0,41.13,0.0
2025-11-27 15:38:36,202629.0,Brodie Tower Seminar Room,500.0,0,0,104818.0,0.0,25.67,41.0,41.11,0.0
2025-11-27 15:38:36,0,Brodie Tower Seminar Room,0,0.49,25.0,104361.0,0.0,25.67,41.0,41.11,0.0
2025-11-27 15:38:38,203719.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104361.0,0.0,25.67,41.0,0,0
2025-11-27 15:38:39,204749.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104491.0,0.0,0,0,41.11,0.0
2025-11-27 15:38:39,205779.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.7,41.0,41.08,0.0
2025-11-27 15:38:42,206809.0,Brodie Tower Seminar Room,500.0,0,0,104491.0,0.0,25.7,41.0,41.08,0.0
2025-11-27 15:38:42,0,Brodie Tower Seminar Room,0,0.49,25.0,104166.0,0.0,25.7,41.0,41.08,0.0
2025-11-27 15:38:42,207839.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104426.0,0.0,25.7,41.0,0,0
2025-11-27 15:38:43,208869.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104491.0,0.0,0,0,41.08,0.0
2025-11-27 15:38:44,209960.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.7,41.0,41.08,0.0
2025-11-27 15:38:47,210990.0,Brodie Tower Seminar Room,500.0,0,0,104687.0,0.0,25.7,41.0,41.08,0.0
2025-11-27 15:38:47,0,Brodie Tower Seminar Room,0,0.49,25.0,104752.0,0.0,25.71,41.0,41.08,0.0
2025-11-27 15:38:47,212020.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105279.0,0.0,25.71,41.0,0,0
2025-11-27 15:38:47,213050.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,41.08,0.0
2025-11-27 15:38:48,214080.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.71,41.0,41.08,0.0
2025-11-27 15:38:49,215110.0,Brodie Tower Seminar Room,500.0,0,0,104426.0,0.0,25.71,41.0,41.09,0.0
2025-11-27 15:38:49,0,Brodie Tower Seminar Room,0,0.49,25.0,104361.0,0.0,25.71,41.0,41.09,0.0
2025-11-27 15:38:51,216201.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104752.0,0.0,25.72,41.0,0,0
2025-11-27 15:38:52,217231.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,41.09,0.0
2025-11-27 15:38:52,218261.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.72,41.0,41.09,0.0
2025-11-27 15:38:53,219291.0,Brodie Tower Seminar Room,500.0,0,0,104296.0,0.0,25.72,41.0,41.09,0.0
2025-11-27 15:38:53,0,Brodie Tower Seminar Room,0,0.49,25.0,105744.0,0.0,25.72,41.0,41.09,0.0
2025-11-27 15:38:54,220321.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104426.0,0.0,25.72,41.0,0,0
2025-11-27 15:38:55,221351.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,41.1,0.0
2025-11-27 15:38:56,222381.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.72,41.0,41.1,0.0
2025-11-27 15:38:57,223472.0,Brodie Tower Seminar Room,500.0,0,0,104818.0,0.0,25.71,41.0,41.13,0.0
2025-11-27 15:38:57,0,Brodie Tower Seminar Room,0,0.49,25.0,105015.0,0.0,25.71,41.0,41.13,0.0
2025-11-27 15:38:59,224562.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,25.71,41.0,0,0
2025-11-27 15:39:00,225592.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,41.13,0.0
2025-11-27 15:39:01,226622.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.71,41.0,41.14,0.0
2025-11-27 15:39:01,227712.0,Brodie Tower Seminar Room,500.0,0,0,105213.0,0.0,25.71,41.0,41.14,0.0
2025-11-27 15:39:01,0,Brodie Tower Seminar Room,0,0.49,25.0,104949.0,0.0,25.71,41.0,41.14,0.0
2025-11-27 15:39:03,228743.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105147.0,0.0,25.7,41.0,0,0
2025-11-27 15:39:04,229772.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105147.0,0.0,0,0,41.16,0.0
2025-11-27 15:39:05,230802.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.7,41.0,41.16,0.0
2025-11-27 15:39:06,231833.0,Brodie Tower Seminar Room,500.0,0,0,105213.0,0.0,25.7,41.0,41.16,0.0
2025-11-27 15:39:06,0,Brodie Tower Seminar Room,0,0.49,25.0,105147.0,0.0,25.72,41.0,41.12,0.0
2025-11-27 15:39:07,232863.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105147.0,0.0,25.72,41.0,0,0
2025-11-27 15:39:08,233953.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104884.0,0.0,0,0,41.12,0.0
2025-11-27 15:39:10,234983.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.72,41.0,41.12,0.0
2025-11-27 15:39:10,236013.0,Brodie Tower Seminar Room,500.0,0,0,104884.0,0.0,25.73,41.0,41.11,0.0
2025-11-27 15:39:10,0,Brodie Tower Seminar Room,0,0.49,25.0,105015.0,0.0,25.73,41.0,41.11,0.0
2025-11-27 15:39:11,237063.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105081.0,0.0,25.73,41.0,0,0
2025-11-27 15:39:12,238103.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,0,0,41.11,0.0
2025-11-27 15:39:13,239204.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.74,40.0,41.1,0.0
2025-11-27 15:39:14,240244.0,Brodie Tower Seminar Room,500.0,0,0,105147.0,0.0,25.74,41.0,41.1,0.0
2025-11-27 15:39:14,0,Brodie Tower Seminar Room,0,0.49,25.0,105611.0,0.0,25.75,40.0,40.09,0.0
2025-11-27 15:39:15,241274.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105213.0,0.0,25.75,40.0,0,0
2025-11-27 15:39:16,242304.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,0,0,40.09,0.0
2025-11-27 15:39:17,243334.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.75,40.0,40.09,0.0
2025-11-27 15:39:18,244364.0,Brodie Tower Seminar Room,500.0,0,0,105015.0,0.0,25.74,40.0,40.12,0.0
2025-11-27 15:39:18,0,Brodie Tower Seminar Room,0,0.49,25.0,105015.0,0.0,25.74,40.0,40.12,0.0
2025-11-27 15:39:19,245455.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105015.0,0.0,25.74,40.0,0,0
2025-11-27 15:39:21,246485.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,0,0,40.12,0.0
2025-11-27 15:39:22,247515.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.75,40.0,40.11,0.0
2025-11-27 15:39:23,248605.0,Brodie Tower Seminar Room,500.0,0,0,105015.0,0.0,25.75,40.0,40.11,0.0
2025-11-27 15:39:23,0,Brodie Tower Seminar Room,0,0.49,25.0,104884.0,0.0,25.75,40.0,40.11,0.0
2025-11-27 15:39:24,249696.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105345.0,0.0,25.75,40.0,0,0
2025-11-27 15:39:24,250726.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105279.0,0.0,0,0,40.12,0.0
2025-11-27 15:39:25,251755.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.75,40.0,40.12,0.0
2025-11-27 15:39:26,252785.0,Brodie Tower Seminar Room,500.0,0,0,105545.0,0.0,25.75,40.0,40.12,0.0
2025-11-27 15:39:26,0,Brodie Tower Seminar Room,0,0.49,25.0,105015.0,0.0,25.75,40.0,40.13,0.0
2025-11-27 15:39:27,253816.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105478.0,0.0,25.75,40.0,0,0
2025-11-27 15:39:28,254851.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,0,0,40.13,0.0
2025-11-27 15:39:30,255881.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.75,40.0,40.13,0.0
2025-11-27 15:39:31,256972.0,Brodie Tower Seminar Room,500.0,0,0,104818.0,0.0,25.75,40.0,40.13,0.0
2025-11-27 15:39:31,0,Brodie Tower Seminar Room,0,0.49,25.0,104491.0,0.0,25.75,40.0,40.13,0.0
2025-11-27 15:39:32,258002.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,25.75,40.0,0,0
2025-11-27 15:39:33,259031.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,40.13,0.0
2025-11-27 15:39:35,260061.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.75,40.0,40.14,0.0
2025-11-27 15:39:37,261092.0,Brodie Tower Seminar Room,500.0,0,0,105611.0,0.0,25.75,40.0,40.14,0.0
2025-11-27 15:39:37,0,Brodie Tower Seminar Room,0,0.49,25.0,104949.0,0.0,25.75,40.0,40.14,0.0
2025-11-27 15:39:37,262122.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104818.0,0.0,25.76,40.0,0,0
2025-11-27 15:39:37,263212.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104101.0,0.0,0,0,40.12,0.0
2025-11-27 15:39:38,264243.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.76,40.0,40.12,0.0
2025-11-27 15:39:41,265272.0,Brodie Tower Seminar Room,500.0,0,0,104687.0,0.0,25.77,40.0,40.11,0.0
2025-11-27 15:39:41,0,Brodie Tower Seminar Room,0,0.49,25.0,104949.0,0.0,25.77,40.0,40.11,0.0
2025-11-27 15:39:41,266302.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105147.0,0.0,25.77,40.0,0,0
2025-11-27 15:39:41,267332.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,0,0,40.11,0.0
2025-11-27 15:39:42,268363.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.76,40.0,40.14,0.0
2025-11-27 15:39:44,269453.0,Brodie Tower Seminar Room,500.0,0,0,104361.0,0.0,25.76,40.0,40.14,0.0
2025-11-27 15:39:44,0,Brodie Tower Seminar Room,0,0.49,25.0,104556.0,0.0,25.76,40.0,40.14,0.0
2025-11-27 15:39:44,270483.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104426.0,0.0,25.77,40.0,0,0
2025-11-27 15:39:46,271513.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,0,0,40.12,0.0
2025-11-27 15:39:46,272609.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.77,40.0,40.12,0.0
2025-11-27 15:39:48,273699.0,Brodie Tower Seminar Room,500.0,0,0,104426.0,0.0,25.77,40.0,40.12,0.0
2025-11-27 15:39:48,0,Brodie Tower Seminar Room,0,0.49,25.0,104166.0,0.0,25.77,40.0,40.13,0.0
2025-11-27 15:39:49,274729.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104491.0,0.0,25.77,40.0,0,0
2025-11-27 15:39:51,275759.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,0,0,40.13,0.0
2025-11-27 15:39:51,276789.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.77,40.0,40.13,0.0
2025-11-27 15:39:52,277819.0,Brodie Tower Seminar Room,500.0,0,0,104101.0,0.0,25.77,40.0,40.13,0.0
2025-11-27 15:39:52,0,Brodie Tower Seminar Room,0,0.49,25.0,104622.0,0.0,25.77,40.0,40.13,0.0
2025-11-27 15:39:52,278849.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104296.0,0.0,25.77,40.0,0,0
2025-11-27 15:39:54,279879.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,0,0,40.13,0.0
2025-11-27 15:39:55,280970.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.77,40.0,40.14,0.0
2025-11-27 15:39:56,282000.0,Brodie Tower Seminar Room,500.0,0,0,104361.0,0.0,25.77,40.0,40.14,0.0
2025-11-27 15:39:56,0,Brodie Tower Seminar Room,0,0.49,25.0,104101.0,0.0,25.77,40.0,40.14,0.0
2025-11-27 15:39:57,283030.0,Brodie Tower Seminar Room,500.0,0.49,25.0,103908.0,0.0,25.79,40.0,0,0
2025-11-27 15:39:58,284060.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104166.0,0.0,0,0,40.12,0.0
2025-11-27 15:39:59,285090.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.12,0.0
2025-11-27 15:40:00,286120.0,Brodie Tower Seminar Room,500.0,0,0,104426.0,0.0,25.79,40.0,40.12,0.0
2025-11-27 15:40:00,0,Brodie Tower Seminar Room,0,0.49,25.0,104491.0,0.0,25.79,40.0,40.13,0.0
2025-11-27 15:40:01,287211.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104361.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:02,288240.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104752.0,0.0,0,0,40.13,0.0
2025-11-27 15:40:03,289270.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.13,0.0
2025-11-27 15:40:04,290301.0,Brodie Tower Seminar Room,500.0,0,0,104752.0,0.0,25.79,40.0,40.13,0.0
2025-11-27 15:40:04,0,Brodie Tower Seminar Room,0,0.49,25.0,104296.0,0.0,25.79,40.0,40.13,0.0
2025-11-27 15:40:05,291331.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:07,292361.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104296.0,0.0,0,0,40.12,0.0
2025-11-27 15:40:07,293452.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.12,0.0
2025-11-27 15:40:10,294482.0,Brodie Tower Seminar Room,500.0,0,0,104426.0,0.0,25.79,40.0,40.12,0.0
2025-11-27 15:40:10,0,Brodie Tower Seminar Room,0,0.49,25.0,104101.0,0.0,25.8,40.0,40.11,0.0
2025-11-27 15:40:10,295511.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,25.8,40.0,0,0
2025-11-27 15:40:11,296602.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104037.0,0.0,0,0,40.11,0.0
2025-11-27 15:40:11,297632.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.8,40.0,40.11,0.0
2025-11-27 15:40:12,298722.0,Brodie Tower Seminar Room,500.0,0,0,104166.0,0.0,25.8,40.0,40.12,0.0
2025-11-27 15:40:12,0,Brodie Tower Seminar Room,0,0.49,25.0,104491.0,0.0,25.8,40.0,40.12,0.0
2025-11-27 15:40:13,299752.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104752.0,0.0,25.8,40.0,0,0
2025-11-27 15:40:15,300782.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104101.0,0.0,0,0,40.12,0.0
2025-11-27 15:40:17,301812.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.8,40.0,40.12,0.0
2025-11-27 15:40:17,302842.0,Brodie Tower Seminar Room,500.0,0,0,104556.0,0.0,25.8,40.0,40.12,0.0
2025-11-27 15:40:17,0,Brodie Tower Seminar Room,0,0.49,25.0,103972.0,0.0,25.8,40.0,40.12,0.0
2025-11-27 15:40:18,303872.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104231.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:20,304963.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104037.0,0.0,0,0,40.17,0.0
2025-11-27 15:40:20,305993.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.17,0.0
2025-11-27 15:40:21,307023.0,Brodie Tower Seminar Room,500.0,0,0,104426.0,0.0,25.79,40.0,40.17,0.0
2025-11-27 15:40:21,0,Brodie Tower Seminar Room,0,0.49,25.0,104556.0,0.0,25.79,40.0,40.15,0.0
2025-11-27 15:40:23,308053.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104491.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:23,309083.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105147.0,0.0,0,0,40.15,0.0
2025-11-27 15:40:25,310113.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.15,0.0
2025-11-27 15:40:26,311204.0,Brodie Tower Seminar Room,500.0,0,0,104687.0,0.0,25.79,40.0,40.15,0.0
2025-11-27 15:40:26,0,Brodie Tower Seminar Room,0,0.49,25.0,104752.0,0.0,25.79,40.0,40.15,0.0
2025-11-27 15:40:26,312234.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104687.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:27,313264.0,Brodie Tower Seminar Room,500.0,0.49,25.0,105015.0,0.0,0,0,40.15,1.0
2025-11-27 15:40:28,314294.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.15,1.0
2025-11-27 15:40:30,315324.0,Brodie Tower Seminar Room,500.0,0,0,104556.0,0.0,25.79,40.0,40.15,1.0
2025-11-27 15:40:30,0,Brodie Tower Seminar Room,0,0.49,25.0,104622.0,0.0,25.79,40.0,40.15,1.0
2025-11-27 15:40:30,316354.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104949.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:32,317445.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104818.0,0.0,0,0,40.17,1.0
2025-11-27 15:40:32,318475.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.79,40.0,40.17,1.0
2025-11-27 15:40:34,319505.0,Brodie Tower Seminar Room,500.0,0,0,104166.0,0.0,25.79,40.0,40.15,1.0
2025-11-27 15:40:34,0,Brodie Tower Seminar Room,0,0.49,25.0,104296.0,0.0,25.79,40.0,40.15,1.0
2025-11-27 15:40:34,320595.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104556.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:36,321625.0,Brodie Tower Seminar Room,500.0,0.49,25.0,104622.0,0.0,0,0,40.15,1.0
2025-11-27 15:40:36,322716.0,Brodie Tower Seminar Room,500.0,0.49,25.0,0,0,25.8,40.0,40.13,1.0
2025-11-27 15:40:37,323746.0,Brodie Tower Seminar Room,500.0,0,0,105081.0,0.0,25.8,40.0,40.13,1.0
2025-11-27 15:40:37,0,Brodie Tower Seminar Room,0,0.49,25.0,105345.0,0.0,25.8,40.0,40.13,1.0
2025-11-27 15:40:39,324775.0,Brodie Tower Seminar Room,501.0,0.5,25.0,104491.0,0.0,25.8,40.0,0,0
2025-11-27 15:40:40,325805.0,Brodie Tower Seminar Room,501.0,0.5,25.0,104752.0,0.0,0,0,40.13,1.0
2025-11-27 15:40:40,326836.0,Brodie Tower Seminar Room,501.0,0.5,25.0,0,0,25.8,40.0,40.13,1.0
2025-11-27 15:40:42,327866.0,Brodie Tower Seminar Room,502.0,0,0,104296.0,0.0,25.8,40.0,40.13,1.0
2025-11-27 15:40:42,0,Brodie Tower Seminar Room,0,0.5,26.0,105213.0,0.0,25.8,40.0,40.14,1.0
2025-11-27 15:40:43,328956.0,Brodie Tower Seminar Room,502.0,0.5,26.0,104361.0,0.0,25.8,40.0,0,0
2025-11-27 15:40:43,329987.0,Brodie Tower Seminar Room,502.0,0.5,26.0,105545.0,0.0,0,0,40.14,1.0
2025-11-27 15:40:45,331016.0,Brodie Tower Seminar Room,499.0,0.49,24.0,0,0,25.8,40.0,40.14,1.0
2025-11-27 15:40:46,332046.0,Brodie Tower Seminar Room,499.0,0,0,104884.0,0.0,25.79,40.0,40.16,1.0
2025-11-27 15:40:46,0,Brodie Tower Seminar Room,0,0.49,24.0,104687.0,0.0,25.79,40.0,40.16,1.0
2025-11-27 15:40:47,333076.0,Brodie Tower Seminar Room,499.0,0.49,24.0,104949.0,0.0,25.79,40.0,0,0
2025-11-27 15:40:49,334107.0,Brodie Tower Seminar Room,500.0,0.5,25.0,104556.0,0.0,0,0,40.16,1.0
2025-11-27 15:40:50,335197.0,Brodie Tower Seminar Room,500.0,0.5,25.0,0,0,25.79,40.0,40.18,1.0
2025-11-27 15:40:50,336227.0,Brodie Tower Seminar Room,501.0,0,0,103972.0,0.0,25.79,40.0,40.18,1.0
2025-11-27 15:40:50,0,Brodie Tower Seminar Room,0,0.5,26.0,104622.0,0.0,25.77,40.0,40.19,1.0
2025-11-27 15:40:51,337257.0,Brodie Tower Seminar Room,501.0,0.5,26.0,104556.0,0.0,25.77,40.0,0,0
2025-11-27 15:40:52,338287.0,Brodie Tower Seminar Room,501.0,0.5,26.0,104426.0,0.0,0,0,40.19,1.0
2025-11-27 15:40:53,339317.0,Brodie Tower Seminar Room,503.0,0.5,26.0,0,0,25.77,40.0,40.19,1.0
2025-11-27 15:40:54,340347.0,Brodie Tower Seminar Room,503.0,0,0,104491.0,0.0,25.76,40.0,40.2,1.0
2025-11-27 15:40:54,0,Brodie Tower Seminar Room,0,0.5,26.0,104491.0,0.0,25.76,40.0,40.2,1.0
2025-11-27 15:40:56,341378.0,Brodie Tower Seminar Room,503.0,0.5,26.0,104361.0,0.0,25.76,40.0,0,0
2025-11-27 15:40:56,342468.0,Brodie Tower Seminar Room,504.0,0.5,27.0,105081.0,0.0,0,0,40.2,1.0
2025-11-27 15:40:57,343498.0,Brodie Tower Seminar Room,504.0,0.5,27.0,0,0,25.77,40.0,40.17,1.0
2025-11-27 15:40:58,344589.0,Brodie Tower Seminar Room,504.0,0,0,104752.0,0.0,25.77,40.0,40.17,1.0
2025-11-27 15:40:58,0,Brodie Tower Seminar Room,0,0.5,27.0,104818.0,0.0,25.77,40.0,40.17,1.0
2025-11-27 15:40:59,345618.0,Brodie Tower Seminar Room,504.0,0.5,27.0,104231.0,0.0,25.77,40.0,0,0
2025-11-27 15:41:01,346709.0,Brodie Tower Seminar Room,504.0,0.5,27.0,103843.0,0.0,0,0,40.17,1.0
2025-11-27 15:41:01,347739.0,Brodie Tower Seminar Room,504.0,0.5,27.0,0,0,25.77,40.0,40.17,1.0
2025-11-27 15:41:02,348769.0,Brodie Tower Seminar Room,506.0,0,0,104296.0,0.0,25.77,40.0,40.17,1.0
2025-11-27 15:41:02,0,Brodie Tower Seminar Room,0,0.51,28.0,104426.0,0.0,25.79,40.0,40.13,1.0
2025-11-27 15:41:03,349799.0,Brodie Tower Seminar Room,506.0,0.51,28.0,104687.0,0.0,25.79,40.0,0,0
2025-11-27 15:41:05,350829.0,Brodie Tower Seminar Room,506.0,0.51,28.0,104361.0,0.0,0,0,40.13,1.0
2025-11-27 15:41:05,351859.0,Brodie Tower Seminar Room,505.0,0.51,28.0,0,0,25.79,40.0,40.13,1.0
2025-11-27 15:41:07,352950.0,Brodie Tower Seminar Room,505.0,0,0,104491.0,0.0,25.79,40.0,40.13,1.0
2025-11-27 15:41:07,0,Brodie Tower Seminar Room,0,0.51,28.0,104949.0,0.0,25.79,40.0,40.13,1.0
2025-11-27 15:41:07,353980.0,Brodie Tower Seminar Room,505.0,0.51,28.0,104166.0,0.0,25.79,40.0,0,0
2025-11-27 15:41:09,355010.0,Brodie Tower Seminar Room,507.0,0.51,29.0,104687.0,0.0,0,0,40.13,1.0
2025-11-27 15:41:10,356040.0,Brodie Tower Seminar Room,507.0,0.51,29.0,0,0,25.8,40.0,40.12,1.0
2025-11-27 15:41:11,357070.0,Brodie Tower Seminar Room,507.0,0,0,104687.0,0.0,25.8,40.0,40.12,1.0
2025-11-27 15:41:11,0,Brodie Tower Seminar Room,0,0.51,29.0,105015.0,0.0,25.8,40.0,40.12,1.0
2025-11-27 15:41:12,358100.0,Brodie Tower Seminar Room,504.0,0.5,27.0,103908.0,0.0,25.81,40.0,0,0
2025-11-27 15:41:13,359130.0,Brodie Tower Seminar Room,504.0,0.5,27.0,104752.0,0.0,0,0,40.11,1.0
2025-11-27 15:41:15,360221.0,Brodie Tower Seminar Room,507.0,0.51,29.0,0,0,25.81,40.0,40.11,1.0
2025-11-27 15:41:15,361251.0,Brodie Tower Seminar Room,507.0,0,0,104231.0,0.0,25.81,40.0,40.12,1.0
2025-11-27 15:41:15,0,Brodie Tower Seminar Room,0,0.51,29.0,104037.0,0.0,25.81,40.0,40.12,1.0
2025-11-27 15:41:17,362280.0,Brodie Tower Seminar Room,507.0,0.51,29.0,104296.0,0.0,25.81,40.0,0,0
2025-11-27 15:41:17,363311.0,Brodie Tower Seminar Room,509.0,0.51,30.0,104166.0,0.0,0,0,40.12,1.0
2025-11-27 15:41:18,364341.0,Brodie Tower Seminar Room,509.0,0.51,30.0,0,0,25.81,40.0,40.12,1.0
2025-11-27 15:41:19,365371.0,Brodie Tower Seminar Room,509.0,0,0,104622.0,0.0,25.81,40.0,40.12,1.0
2025-11-27 15:41:19,0,Brodie Tower Seminar Room,0,0.51,30.0,104037.0,0.0,25.81,40.0,40.12,1.0
2025-11-27 15:41:21,366462.0,Brodie Tower Seminar Room,508.0,0.51,30.0,104491.0,0.0,25.81,40.0,0,0
2025-11-27 15:41:21,367492.0,Brodie Tower Seminar Room,508.0,0.51,30.0,104101.0,0.0,0,0,40.13,1.0
2025-11-27 15:41:22,368582.0,Brodie Tower Seminar Room,508.0,0.51,30.0,0,0,25.81,40.0,40.13,1.0
2025-11-27 15:41:23,369612.0,Brodie Tower Seminar Room,509.0,0,0,104037.0,0.0,25.81,40.0,40.13,1.0
2025-11-27 15:41:23,0,Brodie Tower Seminar Room,0,0.51,30.0,104622.0,0.0,25.79,40.0,40.17,1.0
2025-11-27 15:41:24,370702.0,Brodie Tower Seminar Room,509.0,0.51,30.0,104556.0,0.0,25.79,40.0,0,0
2025-11-27 15:41:25,371732.0,Brodie Tower Seminar Room,509.0,0.51,30.0,104166.0,0.0,0,0,40.17,1.0
2025-11-27 15:41:26,372762.0,Brodie Tower Seminar Room,503.0,0.5,27.0,0,0,25.79,40.0,40.17,1.0
2025-11-27 15:41:28,373792.0,Brodie Tower Seminar Room,503.0,0,0,104818.0,0.0,25.8,40.0,40.15,1.0
2025-11-27 15:41:28,0,Brodie Tower Seminar Room,0,0.5,27.0,104556.0,0.0,25.8,40.0,40.15,1.0
2025-11-27 15:41:28,374822.0,Brodie Tower Seminar Room,503.0,0.5,27.0,104491.0,0.0,25.8,40.0,0,0
2025-11-27 15:41:30,375852.0,Brodie Tower Seminar Room,503.0,0.5,26.0,104231.0,0.0,0,0,40.15,1.0
2025-11-27 15:41:31,376943.0,Brodie Tower Seminar Room,503.0,0.5,26.0,0,0,25.8,40.0,40.15,1.0
2025-11-27 15:41:32,377973.0,Brodie Tower Seminar Room,503.0,0,0,104296.0,0.0,25.8,40.0,40.15,1.0
2025-11-27 15:41:32,0,Brodie Tower Seminar Room,0,0.5,26.0,104426.0,0.0,25.8,40.0,40.15,1.0
2025-11-27 15:41:33,379003.0,Brodie Tower Seminar Room,505.0,0.51,28.0,104361.0,0.0,25.8,40.0,0,0
2025-11-27 15:41:34,380033.0,Brodie Tower Seminar Room,505.0,0.51,28.0,104426.0,0.0,0,0,40.15,1.0
